Index,Height,Weight,Age
8348,69.30058,149.1915,30
8349,72.0775,127.4068,28
8350,65.99698,118.3092,5
8351,68.87245,135.0451,33
8352,68.64611,120.4317,9
8353,67.65677,131.041,21
8354,69.15197,128.0926,26
8355,70.05894,141.614,13
8356,71.40809,135.1406,16
8357,69.03498,147.5304,22
8358,66.53406,104.5216,20
8359,67.71834,124.1642,17
8360,67.63519,130.3102,28
8361,66.43601,120.5525,22
8362,68.15413,117.8028,12
8363,68.81782,124.0657,11
8364,70.69194,140.2734,-1
8365,66.05342,124.0408,17
8366,72.41769,143.68,30
8367,66.93146,117.7358,29
8368,65.53734,118.2815,16
8369,67.54175,127.8454,34
8370,67.76318,136.177,10
8371,66.14528,113.1378,11
8372,66.70349,117.5526,10
8373,65.09221,133.8826,22
8374,68.49307,131.2102,1000
8375,65.16644,94.21964,0
8376,67.50707,127.7961,10
8377,65.76724,100.2388,10
8378,67.14094,124.5368,
8379,67.34801,139.8293,7
8380,68.64599,129.0105,6
8381,69.94177,125.379,20
8382,67.30477,123.9033,13
8383,68.78142,147.1507,13
8384,66.12327,113.5479,11
8385,66.30368,117.2405,1
8386,69.18567,128.0275,36
8387,66.90853,118.8067,19
8388,68.70313,124.6767,1000
8389,71.08677,148.1246,30
8390,65.52597,122.9936,28
8391,66.20537,116.068,33
8392,66.6718,107.6202,17
8393,68.72702,137.0353,30
8394,66.7039,120.6447,13
8395,64.89628,118.8854,12
8396,68.21209,129.5464,1
8397,70.50017,134.0139,17
8398,66.65252,127.2599,33
8399,68.51303,135.6923,
8400,68.45497,142.98,19
8401,68.61334,110.3751,3
8402,67.78067,116.6516,5
8403,68.61734,130.0152,13
8404,70.42853,142.6604,13
8405,65.45001,108.0995,11
8406,70.69777,119.4805,17
8407,67.28034,111.5318,1
8408,66.4768,129.6186,18
8409,65.08921,125.0064,
8410,66.56312,119.046,17
8411,65.84797,129.5537,32
8412,69.45763,133.2109,19
8413,70.28788,144.2612,6
8414,65.38017,131.5842,12
8415,66.49187,90.16983,
8416,67.43263,135.136,30
8417,68.81347,125.0421,21
8418,62.92771,95.73883,13
8419,69.3757,135.4546,34
8420,64.73432,112.0029,21
8421,68.97699,143.0838,15
8422,69.37021,133.1309,7
8423,65.63449,110.4167,2
8424,68.33529,129.8376,30
8425,65.0522,122.3385,16
8426,68.70485,122.1685,0
8427,66.64719,150.0087,15
8428,67.91847,135.8583,13
8429,64.00018,128.5779,9
8430,68.90973,127.6864,17
8431,67.83403,116.6157,6
8432,72.14918,161.6214,19
8433,65.93135,119.386,29
8434,66.35334,121.8461,18
8435,68.14895,130.6059,8
8436,65.85562,124.2612,26
8437,65.85908,126.2855,18
8438,67.61041,111.3166,7
8439,67.74703,131.1387,15
8440,67.43873,118.814,13
8441,68.20254,130.0191,16
8442,67.42837,127.2159,-2
8443,69.06903,140.8074,10
8444,67.77306,138.4305,10
8445,67.11898,129.8077,16
8446,69.69668,141.0015,23
8447,62.6775,102.6498,20
8448,67.26069,130.2661,24
8449,70.02024,140.0166,2
8450,67.30077,134.2776,6
8451,69.78242,144.6739,26
8452,68.96031,123.3616,34
8453,68.86806,129.4534,25
8454,67.56025,110.1402,23
8455,65.08546,130.6182,5
8456,67.17754,117.2168,
8457,69.77675,125.558,7
8458,69.57213,137.4401,23
8459,69.81071,132.9983,31
8460,69.44528,112.1204,8
8461,69.4941,140.3979,4
8462,67.71518,133.3581,26
8463,71.37261,123.5644,21
8464,67.94484,111.4393,16
8465,71.28888,134.7116,18
8466,68.26826,128.6627,19
8467,68.89648,127.3814,28
8468,67.72198,123.9987,46
8469,69.5539,126.974,9
8470,65.2832,130.2877,9
8471,65.05616,118.9465,28
8472,69.57506,125.9928,18
8473,73.95409,145.2695,4
8474,64.67156,131.8694,20
8475,67.41711,135.8198,29
8476,72.83837,143.4551,30
8477,66.35943,147.1762,5
8478,70.21614,134.6977,
8479,67.76837,135.6669,22
8480,68.21712,123.9896,31
8481,70.10091,140.0683,18
8482,67.59479,118.0146,11
8483,70.12489,132.4516,31
8484,64.55975,128.829,26
8485,69.18894,142.5893,12
8486,64.18631,108.3347,-5
8487,67.82633,139.2589,
8488,67.78211,112.3772,30
8489,68.12769,115.3454,16
8490,66.9149,122.5675,19
8491,69.55254,107.2211,25
8492,67.09352,114.081,21
8493,71.3619,124.5166,7
8494,71.16679,137.383,3
8495,69.36125,133.1983,29
8496,65.62974,116.7798,29
8497,67.50367,153.339,12
8498,71.06365,136.3467,39
8499,66.49246,117.7597,
8500,69.98023,135.4338,10
8501,66.36915,120.7832,14
8502,65.72799,129.9118,20
8503,67.22453,138.4072,38
8504,69.6795,128.9191,17
8505,66.91326,111.703,1
8506,68.26178,128.2739,27
8507,64.98478,119.1325,18
8508,68.0698,104.76,24
8509,68.61422,136.6399,21
8510,66.30294,132.3913,1
8511,68.38352,142.0639,7
8512,65.93684,130.2864,24
8513,69.26443,144.1251,22
8514,69.85744,132.3308,13
8515,67.08825,127.413,20
8516,63.19953,106.8324,12
8517,72.94152,125.7713,19
8518,70.37958,151.8206,16
8519,66.63283,118.6562,30
8520,72.50855,141.1954,18
8521,71.36999,125.1979,24
8522,68.75583,138.7086,25
8523,69.62903,120.2989,4
8524,68.16407,117.9536,17
8525,66.83708,122.0631,13
8526,70.18194,156.4056,17
8527,67.86367,114.9246,26
8528,71.10272,130.4239,6
8529,73.58262,141.6525,34
8530,68.32952,134.7504,15
8531,66.44661,121.6314,20
8532,67.18734,118.6352,16
8533,67.49287,122.4953,34
8534,66.38595,119.4673,24
8535,67.25681,121.2471,30
8536,69.31111,136.4983,23
8537,68.14806,117.3852,20
8538,68.12645,115.4428,16
8539,66.38526,135.9818,
8540,67.65899,127.3092,39
8541,69.58252,114.6022,20
8542,67.4652,125.8834,39
8543,66.54185,121.2715,18
8544,67.20255,143.0669,9
8545,67.9341,106.4818,35
8546,64.97055,113.4885,28
8547,69.56655,133.0219,25
8548,70.30948,141.6156,14
8549,69.61829,138.6939,16
8550,65.59094,104.0323,21
8551,67.8259,119.8473,33
8552,68.03804,119.9125,0
8553,68.19362,125.7243,18
8554,68.25109,115.4595,15
8555,68.43965,121.7398,13
8556,66.34605,150.4439,30
8557,68.58532,138.1689,14
8558,68.55442,141.2293,31
8559,71.03808,129.7799,2
8560,64.47771,122.9159,6
8561,64.58247,122.8109,14
8562,70.13052,117.7137,36
8563,64.90601,125.232,13
8564,68.99646,124.495,9
8565,67.61832,115.7638,14
8566,69.63195,140.8429,11
8567,66.05471,111.8194,16
8568,71.32499,127.1661,28
8569,67.85806,138.4063,20
8570,69.45941,135.9299,11
8571,66.64834,127.7205,30
8572,64.97782,110.4212,9
8573,67.87711,122.438,26
8574,72.31294,136.5598,18
8575,67.14057,134.0436,27
8576,64.43728,114.5911,20
8577,66.67002,117.9921,1000
8578,68.59476,128.0073,15
8579,71.47766,129.924,0
8580,68.63009,125.5075,11
8581,67.6305,120.5523,25
8582,70.06317,126.4208,
8583,67.44197,123.631,28
8584,68.03318,115.4171,25
8585,67.4692,129.6403,7
8586,68.92912,110.1478,18
8587,67.31979,115.8672,23
8588,68.047,133.8044,23
8589,67.90838,136.5008,1
8590,69.6925,124.0748,27
8591,68.62706,130.6542,30
8592,68.84882,148.3087,31
8593,66.59651,123.5118,23
8594,68.15322,133.3485,9
8595,68.66291,110.1892,16
8596,69.21557,124.0764,25
8597,67.36,129.7241,41
8598,68.07738,104.7027,36
8599,66.52751,134.1397,18
8600,70.42237,136.6591,
8601,67.07823,132.8673,11
8602,66.43387,126.4911,17
8603,67.98753,114.7128,27
8604,71.27188,158.4771,25
8605,68.04701,123.3098,6
8606,72.61099,142.6713,21
8607,64.68513,115.842,5
8608,68.43352,97.83008,29
8609,67.27211,125.707,21
8610,68.75891,138.2249,-2
8611,68.49528,116.3683,24
8612,69.2542,151.8387,24
8613,68.77305,127.9952,27
8614,65.17589,111.4943,39
8615,68.21604,119.0602,24
8616,67.30043,120.3285,-1
8617,67.86067,115.128,9
8618,66.00059,120.3097,
8619,66.6625,120.4223,3
8620,67.60112,129.1886,5
8621,69.01782,125.8767,18
8622,65.7622,111.3564,18
8623,66.63706,127.3243,17
8624,68.11546,130.3186,34
8625,66.70442,127.4867,31
8626,70.22831,144.6741,39
8627,66.28448,126.7203,14
8628,71.60477,141.1438,14
8629,68.82431,135.5828,16
8630,69.98686,138.3058,20
8631,68.30179,129.9339,19
8632,66.6512,119.0595,17
8633,63.50812,129.557,20
8634,69.5967,136.7802,13
8635,64.89411,124.4031,30
8636,67.67866,129.976,16
8637,66.70638,116.4489,21
8638,67.10993,102.8583,4
8639,69.90802,140.878,21
8640,67.71135,122.7092,17
8641,67.5598,119.3298,23
8642,64.20492,103.6839,
8643,71.00101,135.5008,27
8644,68.81199,109.4734,34
8645,67.94764,108.1062,21
8646,68.21642,131.4376,4
8647,66.17682,125.3836,16
8648,68.69922,144.3117,25
8649,68.70501,109.3633,14
8650,69.61334,125.4205,18
8651,69.75186,122.5754,23
8652,71.46053,148.6212,16
8653,69.36257,111.1764,17
8654,67.40368,109.3832,18
8655,69.81058,119.4349,17
8656,70.47149,140.3522,16
8657,66.7402,143.1496,14
8658,63.91222,105.8021,4
8659,67.8694,136.8885,15
8660,66.84936,116.9535,30
8661,66.07377,115.9419,20
8662,68.48646,133.3074,21
8663,71.77202,141.7503,32
8664,67.55856,137.7559,23
8665,66.28302,134.3729,
8666,68.43875,119.3438,33
8667,67.07508,115.6909,8
8668,70.60636,122.1442,6
8669,68.8942,135.3984,24
8670,69.88244,134.3577,20
8671,68.93627,138.0941,23
8672,65.14713,117.9849,13
8673,68.68398,136.8724,
8674,67.56665,117.9312,24
8675,68.73881,145.8697,22
8676,68.96333,119.0578,23
8677,68.5465,121.7189,-3
8678,67.85396,121.6697,6
8679,64.96046,127.6795,18
8680,68.58674,129.2295,31
8681,67.92544,110.8076,26
8682,69.3629,118.6172,25
8683,70.90905,146.5188,21
8684,69.28772,132.6966,17
8685,69.06553,119.9738,41
8686,66.60716,109.856,11
8687,69.19515,118.2264,15
8688,69.42865,128.6528,35
8689,70.09399,127.3597,6
8690,64.50077,103.3027,30
8691,65.72099,115.9257,5
8692,66.05702,112.889,31
8693,62.40403,118.5959,2
8694,72.90965,148.6113,40
8695,66.22193,131.9039,27
8696,65.97161,129.6126,28
8697,67.82515,122.1707,
8698,71.16689,152.1123,27
8699,65.46284,101.8952,10
8700,68.92267,144.0831,
8701,68.57821,137.295,10
8702,68.53972,141.0431,17
8703,66.17685,131.7326,35
8704,70.90225,143.3108,26
8705,69.42553,114.8461,11
8706,67.5235,107.4208,18
8707,67.09865,110.2544,7
8708,66.84169,121.8217,32
8709,67.80772,126.529,5
8710,67.14173,121.3218,14
8711,70.57017,137.4274,20
8712,65.05533,125.8786,10
8713,70.03645,139.6533,
8714,66.21546,118.4718,36
8715,63.142,127.3112,17
8716,64.01004,105.3351,27
8717,69.0029,124.9629,28
8718,65.635,105.3681,3
8719,68.59588,121.1566,28
8720,68.8021,142.3453,25
8721,69.03779,122.1038,7
8722,67.04484,116.5428,19
8723,66.03639,117.0908,17
8724,69.62664,127.3049,14
8725,67.3924,113.4762,24
8726,71.00376,134.5287,14
8727,67.93633,114.9908,22
8728,68.63648,129.2673,27
8729,68.62805,126.3473,24
8730,67.83335,142.6824,
8731,67.39028,122.0253,29
8732,68.46455,114.5964,34
8733,70.16762,123.31,22
8734,68.79997,144.323,5
8735,68.04005,117.5716,25
8736,68.0575,144.1516,28
8737,69.66688,128.3014,25
8738,67.88892,138.9831,25
8739,69.43039,128.4548,11
8740,68.70589,151.2938,17
8741,66.73086,116.8306,53
8742,69.36545,128.6177,11
8743,68.02714,145.0769,14
8744,65.88695,111.8354,16
8745,68.57752,146.3214,35
8746,67.04267,116.0189,15
8747,69.64171,135.2526,29
8748,69.28691,124.1958,29
8749,68.2993,122.8095,
8750,66.59117,112.9433,21
8751,66.00152,119.4182,10
8752,69.62369,135.4419,18
8753,70.40944,160.9728,17
8754,68.23792,132.3743,3
8755,71.33673,144.0178,22
8756,68.26044,128.1884,11
8757,65.19386,118.5785,18
8758,64.97013,128.0257,23
8759,65.48129,117.1136,28
8760,70.81532,136.8483,26
8761,69.65288,132.9662,11
8762,70.7431,124.3004,25
8763,66.577,132.3608,14
8764,68.31897,108.4509,6
8765,69.58153,136.53,24
8766,70.24671,121.6743,23
8767,69.53121,126.6608,22
8768,71.23578,121.6717,3
8769,66.48996,115.6813,13
8770,67.1513,130.6168,16
8771,69.49518,131.1111,15
8772,65.40644,123.0377,29
8773,68.65428,134.1447,25
8774,65.08665,120.4446,18
8775,70.78233,122.2947,15
8776,62.42388,113.2646,30
8777,66.71211,116.8734,32
8778,69.29174,117.5564,32
8779,63.91813,114.1919,19
8780,65.76518,117.0031,17
8781,70.68956,135.662,21
8782,69.1483,139.0431,41
8783,71.15854,131.258,25
8784,66.39543,116.2256,22
8785,69.95913,132.8145,1
8786,68.85974,134.8338,34
8787,70.30886,134.2011,18
8788,66.47109,113.7779,22
8789,67.99054,138.8971,7
8790,67.72173,136.0789,31
8791,67.42949,135.9047,20
8792,65.98761,110.2969,34
8793,68.0763,117.3088,38
8794,67.58576,113.3246,16
8795,67.71976,97.61996,21
8796,65.7482,99.90975,23
8797,69.3897,133.682,18
8798,66.36935,129.6092,17
8799,69.79204,140.811,27
8800,67.75389,126.4157,18
8801,70.21143,131.9105,-1
8802,68.67792,122.0728,22
8803,71.14142,130.5105,8
8804,66.40101,130.5867,22
8805,67.0502,143.097,5
8806,66.77997,117.1269,20
8807,64.5675,100.9,23
8808,66.79296,116.9012,16
8809,69.70535,119.1882,20
8810,67.51715,133.8952,36
8811,66.77383,112.0133,23
8812,69.09905,132.1341,14
8813,67.74778,117.103,21
8814,67.68924,111.3426,11
8815,65.58171,115.5257,5
8816,69.80522,139.7323,34
8817,67.47119,141.2489,
8818,65.65515,131.7992,13
8819,67.37904,112.7464,22
8820,69.71522,125.2627,12
8821,68.11911,114.1017,14
8822,68.59547,117.342,18
8823,66.91329,119.7384,25
8824,72.74978,139.9267,17
8825,67.06735,124.2893,19
8826,71.35418,132.9339,40
8827,67.5378,129.0482,12
8828,68.37558,125.9097,9
8829,74.2727,144.66,38
8830,68.70571,132.7107,9
8831,67.62161,132.7596,23
8832,68.57034,125.0608,15
8833,67.58944,131.7524,32
8834,64.2441,112.828,5
8835,72.21166,122.8259,28
8836,68.45109,112.7446,12
8837,65.7402,117.7157,15
8838,67.53807,118.2423,7
8839,69.22881,125.0318,6
8840,69.15576,131.5739,13
8841,67.69635,125.4574,17
8842,68.38781,120.6513,14
8843,71.73727,140.9432,8
8844,66.9098,127.8661,8
8845,70.38323,152.929,12
8846,69.616,135.0082,24
8847,65.52145,113.0211,
8848,69.55694,136.8874,12
8849,65.82438,121.7984,26
8850,69.7416,135.4599,26
8851,67.47711,115.5446,
8852,68.09913,124.585,16
8853,68.20718,122.9659,31
8854,68.15528,129.7591,16
8855,67.63533,121.6332,16
8856,70.15607,144.7042,19
8857,64.91503,114.1893,23
8858,69.0054,119.5523,17
8859,68.26633,126.4766,21
8860,68.81612,140.2813,30
8861,67.72767,134.104,4
8862,66.56438,132.7397,10
8863,68.46206,133.381,9
8864,69.6475,146.482,23
8865,62.35553,102.9535,17
8866,67.59977,125.9471,20
8867,67.51383,129.5542,22
8868,66.45122,108.2905,12
8869,70.00417,140.7597,18
8870,65.68838,119.2997,-2
8871,67.84561,142.0715,20
8872,70.29979,138.4229,24
8873,67.12263,136.7691,5
8874,70.32632,127.1832,
8875,67.38624,143.2195,24
8876,67.12831,130.1144,38
8877,69.37649,135.3031,14
8878,68.40369,144.1206,16
8879,65.88697,128.0762,27
8880,66.24954,102.3152,5
8881,66.20872,121.6419,20
8882,65.47065,120.9183,27
8883,70.80619,130.7321,14
8884,69.68347,120.7878,43
8885,68.57948,111.95,26
8886,66.70391,125.3796,8
8887,66.30788,114.9262,35
8888,69.067,129.1566,15
8889,65.69589,125.6365,12
8890,67.3335,128.6592,19
8891,67.26527,115.5412,17
8892,65.87646,136.2664,22
8893,68.78703,133.1355,8
8894,68.46685,133.7184,36
8895,68.17238,123.3582,19
8896,68.00351,129.994,22
8897,66.43891,119.1959,27
8898,63.11944,114.2425,33
8899,66.48446,134.239,20
8900,66.55759,108.1273,16
8901,68.58831,141.7279,13
8902,65.54854,128.616,1
8903,71.75568,121.5435,1000
8904,70.01805,131.2352,18
8905,69.30459,129.3077,17
8906,64.5266,109.4324,23
8907,67.82493,110.6918,20
8908,69.30746,129.188,17
8909,67.17495,123.1006,16
8910,67.19047,111.219,23
8911,65.90544,115.406,26
8912,67.25979,131.1541,1000
8913,66.3908,118.4527,16
8914,67.37297,113.7344,36
8915,70.31688,134.466,6
8916,66.97896,103.6181,35
8917,71.16515,136.0685,26
8918,66.52982,123.7617,24
8919,70.51065,135.3067,27
8920,66.86786,123.6055,20
8921,66.87611,93.44279,35
8922,69.98701,124.1901,15
8923,66.47468,119.4661,33
8924,68.24878,143.1334,22
8925,64.20728,115.7541,19
8926,66.79236,122.1444,7
8927,67.78383,115.3515,
8928,67.66018,131.4295,23
8929,67.83249,114.4112,8
8930,68.97089,128.8479,20
8931,68.67746,130.8949,26
8932,65.63126,139.7057,5
8933,69.17205,132.7823,5
8934,66.06605,118.503,39
8935,67.93043,132.0073,15
8936,68.33555,137.7148,2
8937,69.22538,145.6323,23
8938,69.05205,140.8625,32
8939,71.78468,148.0053,17
8940,68.63056,140.2105,26
8941,67.25523,112.3407,20
8942,70.44291,124.0,31
8943,69.02526,107.2311,17
8944,68.81653,108.159,10
8945,69.4793,123.016,22
8946,65.28886,114.7259,25
8947,70.23626,141.6617,15
8948,68.90008,143.8243,8
8949,65.76153,132.5244,28
8950,64.57852,104.3304,23
8951,67.14474,123.891,27
8952,65.21882,105.491,10
8953,67.25521,126.629,17
8954,67.25235,137.5721,33
8955,65.77614,132.6912,15
8956,62.6827,96.03438,45
8957,70.0801,137.082,24
8958,69.05895,144.3368,21
8959,69.86644,122.0803,29
8960,67.76916,131.7569,2
8961,68.01168,125.3418,29
8962,66.68649,137.3589,19
8963,65.92248,118.8738,21
8964,65.33207,108.8749,22
8965,67.42605,121.8715,33
8966,69.36554,128.6365,
8967,67.40751,138.2898,11
8968,66.57351,140.3651,15
8969,67.17337,121.0826,26
8970,68.99306,154.9503,16
8971,64.54104,122.436,7
8972,67.54151,117.6445,24
8973,68.58505,127.7326,19
8974,71.98814,137.2838,20
8975,67.65459,154.9403,31
8976,67.6661,130.5926,18
8977,66.14316,134.4043,16
8978,66.40155,140.8314,18
8979,67.07434,137.5925,11
8980,68.20422,135.581,24
8981,70.48362,139.2976,11
8982,68.67658,134.969,25
8983,67.74427,124.1332,23
8984,69.67541,132.6086,12
8985,68.39295,142.5965,6
8986,63.70222,109.7699,13
8987,66.64859,108.9945,33
8988,67.90407,124.9492,22
8989,66.5197,111.722,25
8990,66.54521,133.7914,23
8991,71.96799,144.5037,25
8992,67.20094,147.7364,34
8993,68.71458,118.739,30
8994,63.79579,113.0481,29
8995,66.9737,122.7246,26
8996,69.76872,127.523,12
8997,67.94033,126.2715,17
8998,69.44812,126.0498,10
8999,68.05029,120.1885,12
9000,68.01797,133.8531,32
9001,64.38451,120.9878,16
9002,65.25758,104.4308,26
9003,70.47138,138.5686,10
9004,68.16951,136.5314,19
9005,65.04024,117.8342,25
9006,66.39263,137.6273,30
9007,67.60452,139.128,18
9008,67.84567,128.5574,13
9009,68.50322,129.6116,10
9010,69.52893,132.6006,29
9011,68.12778,112.1998,20
9012,67.38512,128.4802,19
9013,65.6983,108.4186,
9014,68.53813,124.2629,18
9015,67.344,115.9541,14
9016,70.01961,138.2804,28
9017,67.40743,130.7949,40
9018,70.17944,141.0758,15
9019,66.51343,128.4216,24
9020,67.26656,125.9014,15
9021,66.31374,111.5275,24
9022,68.44896,123.68,39
9023,69.27778,129.0046,17
9024,64.42384,129.7849,14
9025,66.70168,130.5984,35
9026,69.24707,115.7079,-5
9027,66.28284,114.6304,14
9028,69.63326,124.6271,11
9029,71.70174,132.1551,38
9030,66.93376,131.3089,9
9031,67.21461,138.1399,6
9032,67.3223,118.8846,18
9033,68.78724,120.7674,11
9034,70.04804,142.6447,28
9035,67.87706,143.2935,27
9036,67.02932,125.1984,8
9037,69.64922,154.6918,20
9038,71.22213,122.1485,27
9039,69.66832,127.8876,17
9040,67.96253,127.4414,18
9041,67.00064,113.6904,17
9042,70.48193,129.2246,22
9043,68.55545,125.4016,18
9044,68.7117,149.996,4
9045,67.31232,129.0666,
9046,70.2357,130.3049,33
9047,69.62229,134.6101,25
9048,66.48154,137.9908,30
9049,67.07917,133.1644,30
9050,69.67002,140.8713,34
9051,69.14091,141.8583,5
9052,67.16885,121.6772,0
9053,68.66029,123.5929,24
9054,70.01551,129.615,40
9055,65.91776,121.563,14
9056,68.37937,131.1613,22
9057,72.03353,116.3468,34
9058,67.4263,143.0452,21
9059,66.83514,104.2224,19
9060,70.8882,133.5063,16
9061,71.09886,134.4454,22
9062,68.28929,130.8796,41
9063,67.42232,124.5761,11
9064,68.77046,110.9432,1
9065,66.44097,107.1578,9
9066,66.90499,120.1547,23
9067,67.74564,134.8147,12
9068,69.8243,128.6697,24
9069,68.53948,137.0614,28
9070,67.01536,123.0206,39
9071,68.72506,124.6451,17
9072,68.35119,133.4171,27
9073,67.19257,129.0612,10
9074,69.5455,133.8347,3
9075,68.59743,132.2555,4
9076,67.24215,119.4882,38
9077,66.65525,129.5077,18
9078,64.90589,136.4502,7
9079,69.23991,127.3088,20
9080,68.56348,111.6024,17
9081,66.34211,114.1735,17
9082,70.38965,111.2858,38
9083,69.41526,138.7516,20
9084,69.27737,111.6005,15
9085,68.38301,134.017,14
9086,67.157,124.2264,15
9087,68.20503,113.3739,10
9088,68.72586,131.5592,23
9089,66.96037,125.1157,15
9090,66.66717,124.2017,41
9091,70.07603,139.5844,14
9092,70.51629,136.3324,6
9093,71.54106,126.4717,7
9094,67.50481,141.2498,16
9095,69.15991,113.6123,37
9096,67.90658,132.8133,23
9097,68.82477,120.2753,11
9098,69.78004,123.8703,25
9099,68.44619,138.1636,19
9100,69.39772,118.0079,11
9101,67.30346,141.5997,21
9102,65.66713,128.864,25
9103,67.33725,124.8425,12
9104,67.00093,128.6654,27
9105,65.45347,108.3017,11
9106,66.65036,116.8012,18
9107,66.62187,120.3299,-3
9108,71.06319,131.0404,31
9109,66.53966,119.8203,
9110,66.05713,113.8325,28
9111,64.81538,123.0207,23
9112,67.82121,124.0312,16
9113,69.91442,131.4753,17
9114,67.20148,119.7628,19
9115,69.57829,133.2355,8
9116,69.56702,143.8267,2
9117,67.25014,127.6431,16
9118,66.31447,106.2018,11
9119,69.82058,110.6276,12
9120,64.68698,117.9638,19
9121,68.52069,142.1197,30
9122,68.05361,137.0546,11
9123,63.88492,122.967,16
9124,65.87122,135.4564,1000
9125,67.28386,141.0113,28
9126,68.7451,145.1448,29
9127,71.78732,127.6009,29
9128,71.89347,142.8591,21
9129,71.21521,140.5748,0
9130,68.63924,121.7655,7
9131,67.20198,127.4781,40
9132,68.42171,116.4237,35
9133,66.21571,132.8434,22
9134,65.69602,114.2603,18
9135,64.39471,108.8848,22
9136,68.13221,126.5235,17
9137,69.95789,157.8629,16
9138,66.17437,124.0197,37
9139,67.3027,108.836,16
9140,67.12352,139.5505,22
9141,66.13041,114.8118,21
9142,66.76283,132.985,22
9143,69.81734,140.8902,6
9144,67.50491,126.0354,15
9145,67.77868,132.7541,35
9146,67.09294,134.424,13
9147,69.02064,139.6542,11
9148,68.37429,127.5258,21
9149,64.61585,131.0972,41
9150,65.50846,146.5505,22
9151,68.56092,114.3385,28
9152,69.29465,137.8696,20
9153,67.29291,135.6857,22
9154,67.10227,117.0417,26
9155,66.23273,128.5774,18
9156,68.91376,140.9367,24
9157,66.75178,132.2723,40
9158,67.13916,111.5926,11
9159,66.25471,126.3462,15
9160,69.74556,153.9188,1000
9161,66.34128,128.7754,-2
9162,69.83341,108.9893,15
9163,69.86248,137.0186,25
9164,70.28256,118.5086,11
9165,67.07699,130.1395,16
9166,68.18059,123.6302,16
9167,67.59916,128.1213,26
